Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chaise-de-comptoir-en-tissu-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/257b73539f2981882948dd557f099b42.png?v=1749144725,2,Chaise de comptoir en tissu beige,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-tissu-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/3d5c25689f0d71fb264fb8eb723b733d.png?v=1749144725,3,Chaise de comptoir en tissu beige,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-tissu-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/35f200132f133c269286b094e9ea3e09_2f760cf3-0b22-49a9-ba7d-8470322acdf8.png?v=1749144725,4,Chaise de comptoir en tissu beige,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-tissu-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ee00b0147eab84537d8d1e30d43d8d51_46e3b9e9-22b3-4b50-aadd-ef9ce97a5548.png?v=1749144726,5,Chaise de comptoir en tissu beige,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-tissu-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/659093449867d1b35369bfe4a39a89c0.png?v=1749144725,6,Chaise de comptoir en tissu beige,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-bronze-et-velours-noir,Chaise de comptoir en bronze et velours noir,"<h2>Description du Produit</h2>
<p>La Chaise de Comptoir  incarne l'élégance moderne avec son cadre en bronze glamour et son assise en velours noir somptueux, transformant instantanément tout espace de vie ou salle à manger en un havre de sophistication. Conçue pour séduire les amateurs de décoration contemporaine, elle combine matériaux luxueux et design raffiné, offrant un confort inégalé grâce à son siège moelleux. Sa durabilité exceptionnelle garantit une longévité qui préserve style et fonctionnalité, tandis que sa polyvalence la rend idéale aussi bien pour des intérieurs décontractés que formels. Un choix parfait pour ceux qui recherchent un mobilier alliant luxe et praticité.</p><ul>
  <li>✨ <strong>Attrait Esthétique :</strong> La combinaison du velours noir et du bronze offre un look luxueux qui sublime les intérieurs modernes.</li>
  <li>🛋️ <strong>Confort Assuré :</strong> Le siège en velours moelleux garantit un confort optimal même lors de longues périodes d'assise.</li>
  <li>🏆 <strong>Durabilité et Qualité :</strong> Des matériaux de haute qualité assurent une longévité, préservant à la fois la fonction et le style au fil du temps.</li>
  <li>🔄 <strong>Design Polyvalent :</strong> Convient aussi bien aux environnements décontractés qu'aux cadres formels, offrant une flexibilité dans la décoration intérieure.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 43 cm (L) x 54 cm (P) x 91 cm (H)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 76 cm</li>
  <li>
<strong>Matériaux utilisés :</strong> Revêtement en velours noir, cadre avec finition en bronze</li>
  <li>
<strong>Caractéristiques de conception :</strong> Repose-pieds intégré dans le cadre en bronze</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Bronze,,,,,,,,110425.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/4cc132da9cd4c8bf19c640caa98f88dc.png?v=1749144721,1,Chaise de comptoir en bronze et velours noir,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-en-bronze-et-velours-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/8dfb177b59a3709dba01fde64930ceaa.png?v=1749144720,2,Chaise de comptoir en bronze et velours noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-bronze-et-velours-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/20b1c484ee55b981c2e08170d2e5e395.png?v=1749144721,3,Chaise de comptoir en bronze et velours noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-en-bronze-et-velours-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/bd3776cafc277465d039d7c77e6feb71.png?v=1749144720,4,Chaise de comptoir en bronze et velours noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-velours-noir,Chaise de comptoir dorée en velours noir,"<h2>Description du Produit</h2>
<p>Apportez une touche d'élégance sophistiquée à votre intérieur avec la ""Chaise de comptoir dorée en velours noir | "". Conçue pour rehausser aussi bien les espaces décontractés que formels, cette chaise se distingue par son cadre doré luxueux et son assise en velours noir somptueux. Avec ses dimensions soigneusement étudiées et un repose-pied doré pour un confort accru, elle offre une assise confortable idéale pour des périodes prolongées. La combinaison de matériaux haut de gamme garantit non seulement une esthétique durable mais également une durabilité exceptionnelle. Parfaite pour les propriétaires soucieux de style cherchant à sublimer leur décoration intérieure avec un meuble chic et moderne.</p><ul>
  <li>✨ <strong>Esthétique Sophistiquée :</strong> Le cadre doré ajoute une touche de glamour, parfait pour faire une déclaration dans les intérieurs modernes.</li>
  <li>🛋️ <strong>Confort Assuré :</strong> L'assise en velours noir offre un confort moelleux, idéal pour des périodes d'assise prolongées.</li>
  <li>🎨 <strong>Design Polyvalent :</strong> Adaptée aux environnements décontractés et formels, cette chaise complète facilement divers styles d'intérieur.</li>
  <li>🔧 <strong>Durabilité Exceptionnelle :</strong> Des matériaux de haute qualité garantissent longévité et attrait esthétique soutenu.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 43 cm (largeur) x 54 cm (profondeur) x 91 cm (hauteur)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 76 cm</li>
  <li>
<strong>Poids :</strong> 7 kg</li>
  <li>
<strong>Matériaux utilisés :</strong> Revêtement en velours noir, cadre avec finition dorée</li>
  <li>
<strong>Caractéristiques de design :</strong> Repose-pieds doré pour un confort accru</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Noir,,,,,,,,111418.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/9b80dc3eca36af93838e86d7c0310d98.png?v=1749144718,1,Chaise de comptoir dorée en velours noir,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-doree-en-velours-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/62c82727cb0c5cdf432812c8f3e8bf7c.png?v=1749144718,2,Chaise de comptoir dorée en velours noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-velours-marron,Chaise de comptoir dorée en velours marron,"<h2>Description du Produit</h2>
<p>Transformez votre espace de repas en un véritable symbole de sophistication avec le tabouret de comptoir  en velours brun. Son cadre en laiton brossé et son repose-pieds intégré offrent une alliance parfaite entre glamour et élégance moderne. Le siège en velours brun somptueux assure un confort inégalé, ajoutant une touche de luxe à tout décor intérieur. Fabriqué avec des matériaux haut de gamme, ce tabouret se distingue par sa durabilité et son design intemporel, s'intégrant harmonieusement dans des environnements aussi bien décontractés que formels. Idéal pour les propriétaires soucieux du style et les designers d'intérieur, c'est le choix parfait pour ceux qui apprécient l'artisanat de qualité et l'élégance raffinée.</p><ul>
  <li>✨ <strong>Design Élégant :</strong> La combinaison du velours marron et du laiton brossé exhale sophistication, rehaussant l'esthétique de toute pièce.</li>
  <li>🛋️ <strong>Confort Assuré :</strong> Le siège en velours moelleux offre une expérience d'assise confortable, idéal pour les dîners prolongés ou les rassemblements sociaux.</li>
  <li>🏗️ <strong>Construction Durable :</strong> Des matériaux de haute qualité garantissent longévité et attrait visuel soutenu.</li>
  <li>🔄 <strong>Utilisation Polyvalente :</strong> Convient aussi bien aux environnements décontractés que formels, ce tabouret s'adapte harmonieusement à divers styles d'intérieur.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 50 cm (Largeur) x 48 cm (Profondeur) x 81 cm (Hauteur)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 67 cm</li>
  <li>
<strong>Poids :</strong> 7 kg</li>
  <li>
<strong>Matériaux :</strong> Revêtement en velours marron, cadre en laiton brossé</li>
  <li>
<strong>Caractéristiques de conception :</strong> Repose-pieds intégré pour plus de confort</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Marron,,,,,,,,115839.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/a16afc677bc89b0e311a6af773b95c76.png?v=1749144716,1,Chaise de comptoir dorée en velours marron,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-doree-en-velours-marron,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/1780258d1daa306c5786335a7b93fd26.png?v=1749144716,2,Chaise de comptoir dorée en velours marron,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-velours-marron,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/949ef71f0e86f23dc3d416c320670c2c_04e4a315-59db-42dd-8099-3bbd1e472ef8.png?v=1749144717,3,Chaise de comptoir dorée en velours marron,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-velours-marron,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/38f1b19eba4e2eb11c99d2cae49a569f.png?v=1749144716,4,Chaise de comptoir dorée en velours marron,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,Chaise de comptoir dorée en tissu sable,"<h2>Description du Produit</h2>
<p>Le tabouret de comptoir  allie luxe et fonctionnalité, se distinguant dans tout intérieur moderne. Avec son revêtement en tissu Scalea sable somptueux et sa finition en laiton brossé élégant, il ajoute une touche de sophistication aux cuisines et espaces bar. Son design ergonomique assure un confort optimal pour des assises prolongées, tandis que ses matériaux de haute qualité garantissent durabilité et résistance à l'usure. Sa palette de couleurs neutres lui permet de s'intégrer harmonieusement à divers styles de décoration, du contemporain au classique, faisant de ce tabouret un choix idéal pour les propriétaires exigeants et les designers d'intérieur à la recherche d'élégance intemporelle.</p><ul>
  <li>🎨 <strong>Attrait esthétique :</strong> La combinaison du tissu Scalea sable et de la finition en laiton brossé offre un look haut de gamme qui sublime tout décor intérieur.</li>
  <li>🛋️ <strong>Confort d'assise :</strong> Grâce à son design ergonomique et son tissu moelleux, le tabouret assure un confort optimal pour une utilisation prolongée.</li>
  <li>🔧 <strong>Durabilité :</strong> Fabriqué avec des matériaux de haute qualité, ce tabouret garantit longévité et résistance à l'usure.</li>
  <li>🌈 <strong>Design polyvalent :</strong> Sa palette de couleurs neutres lui permet de s'intégrer harmonieusement dans divers styles de décoration, du contemporain au classique.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 53.5 x 57 x H. 96.5 cm</li>
  <li>
<strong>Hauteur de l'assise :</strong> 67 cm</li>
  <li>
<strong>Poids :</strong> 17 kg</li>
  <li>
<strong>Matériau de l'ameublement :</strong> Tissu Scalea sable</li>
  <li>
<strong>Finition du cadre :</strong> Métal en laiton brossé</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Beige,,,,,,,,118569.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/1933dfaa8089696abf903a19efca29d3.jpg?v=1749144714,1,Chaise de comptoir dorée en tissu sable,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/624a025e7587665d8aac6aedf1654747.jpg?v=1749144714,2,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/847796edef8972e440149a3efba97aa5.jpg?v=1749144714,3,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/3791a4eddf8051b82feb997768c37305.jpg?v=1749144715,4,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/8c60955e042df9d2ebaf27fd673db21a.jpg?v=1749144715,5,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/3f297d1f8ac9fc1e9468f20fe5cd3c8b.jpg?v=1749144715,6,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/53ff1a6009ac3e2edde681f2275a8d0b.jpg?v=1749144714,7,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-sable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/0d6ef516bcbf0e525d563a6ab0035312.jpg?v=1749144714,8,Chaise de comptoir dorée en tissu sable,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,Chaise de comptoir dorée en tissu bleu,"<h2>Description du Produit</h2>
<p>Élevez l'élégance de votre espace avec le tabouret de comptoir  Gold, alliant la structure en laiton brossé à un revêtement en tissu bleu Scalea luxueux. Ce siège sophistiqué, mesurant 53,5 cm de largeur sur 57 cm de profondeur et atteignant une hauteur totale de 96 cm, est conçu pour offrir un confort optimal grâce à sa hauteur d'assise idéale de 67 cm. Sa fabrication artisanale garantit une qualité exceptionnelle et une durabilité qui séduiront les designers d'intérieur et les propriétaires raffinés. Parfait pour divers environnements tels que les bars à domicile ou les espaces commerciaux haut de gamme, ce tabouret incarne le mariage parfait entre esthétique captivante et fonctionnalité supérieure. Profitez d'une garantie standard couvrant les défauts de fabrication et explorez les options de personnalisation pour harmoniser parfaitement ce chef-d'œuvre avec votre style personnel.</p><ul>
  <li>🎨 <strong>Attrait esthétique :</strong> Le tissu bleu éclatant associé au cadre en laiton doré ajoute une touche de couleur et d'élégance, sublimant l'ambiance de toute pièce.</li>
  <li>🏆 <strong>Durabilité et qualité :</strong> Conçu avec des matériaux de haute qualité, garantissant une longévité et un attrait esthétique durable.</li>
  <li>💺 <strong>Confort :</strong> Conçu pour offrir un confort optimal avec une hauteur d'assise idéale pour les comptoirs.</li>
  <li>🔄 <strong>Polyvalence :</strong> Convient à divers environnements, y compris les bars à domicile, les îlots de cuisine ou les espaces commerciaux haut de gamme.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 53.5 cm (largeur) x 57 cm (profondeur) x 96 cm (hauteur)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 67 cm</li>
  <li>
<strong>Poids :</strong> 17 kg</li>
  <li>
<strong>Matériau :</strong> Tissu Scalea bleu</li>
  <li>
<strong>Finition du cadre :</strong> Laiton brossé</li>
  <li>
<strong>Qualité de fabrication :</strong> Artisanale avec attention aux détails</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Bleu,,,,,,,,118187.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/44f885eabf721dc842a14ab4674b0915.jpg?v=1749144710,1,Chaise de comptoir dorée en tissu bleu,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/0f0f2932d874ff8cec395ddc57d4b1fb.jpg?v=1749144710,2,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/a8f1d876a068ddd670e9234d86666b3c.jpg?v=1749144710,3,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/1c50fc0e86844ec209c5917503f31691.jpg?v=1749144710,4,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/586b151c316419c39a66b336dd40026f.jpg?v=1749144710,5,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/9b47349572ba6fab874e86609cd7f027.jpg?v=1749144710,6,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/4b97850d4b4b63a588b73c9be424f56e.jpg?v=1749144710,7,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-en-tissu-bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/5124ea95743d205591200473eef4d6aa.jpg?v=1749144710,8,Chaise de comptoir dorée en tissu bleu,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-noir,Chaise de comptoir dorée bouclé noir,"<h2>Description du Produit</h2>
<p>Découvrez l'élégance intemporelle de la Chaise de comptoir dorée bouclé noir | , où le confort rencontre un design rétro sophistiqué. Conçue pour sublimer les îlots de cuisine, bars ou comptoirs hauts, cette chaise se distingue par son revêtement luxueux en tissu bouclé noir et son cadre géométrique en laiton brossé. Avec une assise circulaire et un dossier incurvé offrant un soutien ergonomique, elle garantit un confort inégalé même lors d'une utilisation prolongée. Sa construction robuste assure une durabilité exceptionnelle tout en préservant son allure esthétique. Parfaite pour les intérieurs résidentiels comme commerciaux, cette pièce ajoute une touche de sophistication à tout espace. Pour ceux qui apprécient le mariage parfait entre esthétique et fonctionnalité dans leurs choix décoratifs, la chaise Donato est l'incarnation du luxe accessible.</p>
<ul>
  <li>🪑 Confort optimal : Le siège circulaire et le dossier incurvé offrent un soutien ergonomique, garantissant un confort sur de longues périodes.</li>
  <li>✨ Design élégant : L'association du tissu bouclé noir et du laiton brossé confère au tabouret un look intemporel et moderne qui s'harmonise avec divers styles d'intérieur.</li>
  <li>🏆 Durabilité : Des matériaux de haute qualité assurent une utilisation durable tout en préservant l'attrait esthétique de la chaise.</li>
  <li>🔄 Polyvalence : Son design le rend adapté aussi bien aux espaces résidentiels que commerciaux, ajoutant une touche sophistiquée aux cuisines, bars ou salons.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 53 cm x 53 cm x 97 cm</li>
  <li>
<strong>Hauteur de l'assise :</strong> 69 cm</li>
  <li>
<strong>Hauteur des accoudoirs :</strong> 86 cm</li>
  <li>
<strong>Poids :</strong> 10 kg</li>
  <li>
<strong>Matériau de l'ameublement :</strong> Tissu bouclé noir</li>
  <li>
<strong>Matériau du cadre :</strong> Finition en laiton brossé</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Noir,,,,,,,,115836.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/15e59cea7fc445a3e4b3bb31818eee1d.png?v=1749144708,1,Chaise de comptoir dorée bouclé noir,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-doree-boucle-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/9f1586fbb106454c86fd036a8ed7f890.png?v=1749144708,2,Chaise de comptoir dorée bouclé noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/474fba0a273ad3caaf30b596996f8df3_bab763e1-5758-4547-9fe6-f1d9f7a820a5.png?v=1749144708,3,Chaise de comptoir dorée bouclé noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/3de25d93c485704c33ca7e8c16d63cad_e4d3208a-c3df-4bb1-a524-2d76fa43d4db.png?v=1749144709,4,Chaise de comptoir dorée bouclé noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/e134213960391852896c4e76eaf03fa0.png?v=1749144708,5,Chaise de comptoir dorée bouclé noir,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-creme,Chaise de comptoir dorée bouclé crème,"<h2>Description du Produit</h2>
<p>Découvrez la ""Chaise de comptoir dorée bouclé crème | "", une pièce maîtresse qui sublime votre espace cuisine ou bar grâce à son design luxueux et moderne. Revêtue d'un tissu bouclé crème somptueux et dotée d'une structure en laiton brossé, cette chaise incarne l'élégance et le confort. Elle se distingue par son esthétique raffinée, alliant des matériaux de haute qualité pour une durabilité exceptionnelle. Conçue pour offrir un soutien ergonomique optimal, elle s'intègre harmonieusement dans divers styles d'intérieur, du contemporain au classique. Parfaite pour les amateurs de mobilier haut de gamme, cette chaise est idéale pour ceux qui recherchent à la fois style et fonctionnalité.</p><ul>
  <li>✨ <strong>Attrait esthétique :</strong> Le mariage du tissu bouclé crème et du laiton brossé crée un look élégant qui sublime n'importe quel espace.</li>
  <li>🛋️ <strong>Confort :</strong> Conçu avec l'ergonomie à l'esprit, ce tabouret offre un excellent soutien pour une assise prolongée.</li>
  <li>🔧 <strong>Durabilité :</strong> Des matériaux de haute qualité garantissent une longévité, conservant son apparence luxueuse au fil du temps.</li>
  <li>🎨 <strong>Polyvalence :</strong> S'intègre harmonieusement dans divers styles d'intérieur, du moderne au classique.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 53 cm (Largeur) x 50 cm (Profondeur) x 108 cm (Hauteur)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 80 cm</li>
  <li>
<strong>Hauteur des accoudoirs :</strong> 102 cm</li>
  <li>
<strong>Poids :</strong> 12 kg</li>
  <li>
<strong>Matériaux :</strong> Tissu Bouclé Crème, Finition Laiton Brossé</li>
</ul>",chaise et fauteuil,,Chaises de bar,Chaises de bar,true,Couleur,Doré,,,,,,,,117642.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/fb74faee68f1d86dc6565dda452cdf7a.png?v=1749144706,1,Chaise de comptoir dorée bouclé crème,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-comptoir-doree-boucle-creme,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/c65959f0b2ad5d5ac11a09102b929371.png?v=1749144706,2,Chaise de comptoir dorée bouclé crème,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-creme,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/b360efcadaff8a98e02bbe14daef6e0a.png?v=1749144707,3,Chaise de comptoir dorée bouclé crème,,,,,,,,,,,,,,,,,,,
chaise-de-comptoir-doree-boucle-creme,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/49fd20c213526a2462a4254b40f451aa.png?v=1749144706,4,Chaise de comptoir dorée bouclé crème,,,,,,,,,,,,,,,,,,,
